# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 30 16:44:53 2018
#
# CONSTRAINT:  where (koi_disposition like '%c%'
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [AU]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,ra,dec,koi_kepmag
7272,9838804,K03028.02,CANDIDATE,CANDIDATE,458.167540000,3.1530000e-02,-3.1530000e-02,462.2522000,5.040000e-02,-5.040000e-02,6.97000,2.80000,-2.80000,6.8300e+02,1.820e+02,-1.820e+02,0.023647,3.695000e-03,-3.391000e-03,2.11,8.300e-01,-1.600e-01,1.1212,,,208.0,,,508.000000,243.000000,-243.000000,5536.00,195.00,-162.00,294.962460,46.676289,15.983
7273,9020114,K03088.02,CANDIDATE,CANDIDATE,67.876660500,7.9650000e-04,-7.9650000e-04,187.3703000,1.050000e-02,-1.050000e-02,2.59800,0.22900,-0.22900,3.8920e+02,4.540e+01,-4.540e+01,0.018053,1.027000e-03,-1.445000e-03,1.92,8.200e-01,-1.700e-01,0.3322,,,455.0,,,203.200000,13.100000,-13.100000,6018.00,158.00,-194.00,291.164370,45.318291,14.953
7275,7983117,K03214.02,CANDIDATE,CANDIDATE,25.090157400,4.8220000e-04,-4.8220000e-04,138.4988000,1.620000e-02,-1.620000e-02,8.27300,0.54500,-0.54500,3.7700e+01,3.400e+00,-3.400e+00,0.006937,5.500000e-05,-1.504000e-03,1.35,2.700e-01,-4.300e-01,0.1746,,,852.0,,,8.730000,4.300000,-4.300000,6033.00,183.00,-183.00,298.673770,43.795479,12.014
7276,11125797,K03371.02,CONFIRMED,CANDIDATE,12.253843480,8.8370000e-05,-8.8370000e-05,143.7054900,5.110000e-03,-5.110000e-03,2.37300,0.19800,-0.19800,1.4770e+02,1.430e+01,-1.430e+01,0.011217,4.670000e-04,-8.660000e-04,1.00,1.300e-01,-3.000e-02,0.1016,,,678.0,,,35.900000,11.100000,-11.100000,5413.00,73.00,-81.00,285.313810,48.725250,13.747
7277,9966219,K03401.02,CANDIDATE,CANDIDATE,326.670800000,1.6080000e-02,-1.6080000e-02,327.7185000,3.850000e-02,-3.850000e-02,10.84000,1.50000,-1.50000,3.8640e+02,3.960e+01,-3.960e+01,0.018788,4.887000e-03,-1.519000e-03,2.20,7.500e-01,-3.500e-01,0.9045,,,283.0,,,187.300000,73.500000,-73.500000,5896.00,162.00,-169.00,297.478390,46.815750,14.388
7278,11974540,K00129.02,CANDIDATE,CANDIDATE,143.211093620,,,221.7556468,,,2.71000,,,,,,,,,,,,,,,,,,,,,,,,297.009430,50.372318,13.224
7279,7219825,K00238.03,CANDIDATE,CANDIDATE,362.978280000,1.5990000e-02,-1.5990000e-02,256.5011000,2.580000e-02,-2.580000e-02,14.08300,0.74400,-0.74400,2.6060e+02,2.050e+01,-2.050e+01,0.014788,7.250000e-04,-7.570000e-04,1.96,3.300e-01,-2.900e-01,1.0009,,,296.0,,,199.500000,54.500000,-54.500000,6086.00,133.00,-133.00,296.998630,42.781960,14.061
7281,1718189,K00993.03,CANDIDATE,CANDIDATE,86.723653000,1.7580000e-03,-1.7580000e-03,195.3511000,1.680000e-02,-1.680000e-02,4.85200,0.50600,-0.50600,2.4100e+02,2.800e+01,-2.800e+01,0.014997,3.940000e-03,-1.330000e-03,1.43,3.900e-01,-1.200e-01,0.3799,,,391.0,,,105.100000,52.500000,-52.500000,5830.00,146.00,-161.00,290.728670,37.252651,14.246
7284,8263187,K07878.01,CANDIDATE,CANDIDATE,36.566324000,1.1420000e-03,-1.1420000e-03,141.4473000,3.130000e-02,-3.130000e-02,4.83200,0.48800,-0.48800,2.9430e+03,4.250e+02,-4.250e+02,0.048923,4.639000e-03,-3.232000e-03,15.41,5.920e+00,-1.099e+01,0.2296,,,828.0,,,60.600000,13.300000,-13.300000,5294.00,204.00,-186.00,300.638090,44.156269,17.195
7287,2019477,K06093.01,CANDIDATE,CANDIDATE,20.573611300,8.8220000e-04,-8.8220000e-04,149.1939000,3.280000e-02,-3.280000e-02,11.22200,0.93900,-0.93900,7.6000e+01,6.200e+00,-6.200e+00,0.007808,3.080000e-04,-5.520000e-04,3.86,3.500e-01,-1.420e+00,0.1819,,,1197.0,,,14.120000,4.100000,-4.100000,5440.00,87.00,-76.00,292.551940,37.421211,13.330
7302,9518710,K03207.01,CANDIDATE,CANDIDATE,0.954388314,3.9670000e-06,-3.9670000e-06,132.4453700,3.260000e-03,-3.260000e-03,6.26000,1.90000,-1.90000,5.7200e+01,6.700e+00,-6.700e+00,0.007467,7.387000e-03,-6.840000e-04,2.27,3.800e-01,-7.100e-01,0.0233,,,3406.0,,,1.169000,0.342000,-0.342000,7056.00,169.00,-253.00,288.238620,46.118061,11.872
7314,7289338,K03420.01,CANDIDATE,CANDIDATE,5.774511170,5.8050000e-05,-5.8050000e-05,134.5143400,8.180000e-03,-8.180000e-03,3.75200,0.26200,-0.26200,1.5630e+02,1.570e+01,-1.570e+01,0.011499,6.620000e-04,-7.550000e-04,1.87,3.100e-01,-3.700e-01,0.0648,,,1232.0,,,11.180000,3.800000,-3.800000,5821.00,78.00,-78.00,294.015290,42.824371,15.589
7318,11442793,K00351.07,CONFIRMED,CANDIDATE,124.922516000,2.8160000e-03,-2.8160000e-03,129.7295000,2.160000e-02,-2.160000e-02,11.94200,0.45100,-0.45100,4.9870e+02,2.160e+01,-2.160e+01,0.025738,3.610000e-03,-5.531000e-03,3.37,5.500e-01,-4.500e-01,0.5036,,,407.0,,,32.300000,16.000000,-16.000000,5970.00,107.00,-131.00,284.433500,49.305161,13.804
7323,8218379,K01920.02,CANDIDATE,CANDIDATE,10.138469100,1.9190000e-04,-1.9190000e-04,137.7149000,1.290000e-02,-1.290000e-02,4.02600,0.41700,-0.41700,9.2800e+01,1.230e+01,-1.230e+01,0.008748,7.330000e-04,-6.610000e-04,0.74,1.600e-01,-5.000e-02,0.0872,,,723.0,,,19.000000,5.200000,-5.200000,5483.00,166.00,-149.00,285.122040,44.110600,14.640
7324,11450414,K01992.03,CANDIDATE,CANDIDATE,85.517344000,1.8460000e-03,-1.8460000e-03,181.3510000,1.980000e-02,-1.980000e-02,9.33100,0.38000,-0.38000,2.7020e+02,2.160e+01,-2.160e+01,0.019208,2.600000e-05,-4.798000e-03,3.04,4.500e-01,-7.100e-01,0.3802,,,482.0,,,27.000000,13.500000,-13.500000,5592.00,75.00,-75.00,289.199580,49.305721,14.513
7327,3646449,K04999.01,CANDIDATE,CANDIDATE,65.752109000,1.9340000e-03,-1.9340000e-03,183.3112000,2.490000e-02,-2.490000e-02,6.85400,0.61400,-0.61400,3.8250e+02,4.340e+01,-4.340e+01,0.017750,1.109000e-03,-1.324000e-03,2.00,2.900e-01,-1.400e-01,0.3239,,,458.0,,,74.158000,0.122000,-0.122000,5816.00,78.00,-78.00,291.659060,38.712158,15.478
7331,4464394,K06115.01,CANDIDATE,CANDIDATE,168.669347820,,,132.5942053,,,4.07000,,,,,,,,,,,,,,,,,,,,,,,,291.597750,39.536060,13.497
7332,5531953,K01681.04,CANDIDATE,CANDIDATE,21.913954900,2.1210000e-04,-2.1210000e-04,148.5214400,7.220000e-03,-7.220000e-03,3.27100,0.42600,-0.42600,5.8440e+02,6.400e+01,-6.400e+01,0.226556,7.089593e+01,-5.444424e+00,10.39,1.140e+00,-1.380e+00,0.1174,,,303.0,,,13.180000,6.600000,-6.600000,3638.00,72.00,-87.00,291.285000,40.730049,15.855
7333,7620413,K02103.02,CANDIDATE,CANDIDATE,3.665208440,4.5280000e-05,-4.5280000e-05,131.5091100,8.330000e-03,-8.330000e-03,3.30800,0.46000,-0.46000,6.5800e+01,7.700e+00,-7.700e+00,0.007315,4.400000e-04,-5.960000e-04,0.82,1.200e-01,-9.000e-02,0.0457,,,1168.0,,,8.540000,3.300000,-3.300000,5579.00,75.00,-75.00,295.502690,43.232792,14.736
7334,8838950,K02421.02,CANDIDATE,CANDIDATE,4.023218420,4.1510000e-05,-4.1510000e-05,135.4162900,7.550000e-03,-7.550000e-03,2.16200,0.25400,-0.25400,8.1200e+01,9.700e+00,-9.700e+00,0.008289,4.630000e-04,-7.200000e-04,0.48,2.000e-02,-3.000e-02,0.0402,,,747.0,,,13.200000,6.300000,-6.300000,4671.00,139.00,-153.00,298.419310,45.071442,14.363
7335,6964929,K02756.02,CANDIDATE,CANDIDATE,5.069932450,7.7500000e-05,-7.7500000e-05,135.8360000,1.110000e-02,-1.110000e-02,3.24100,0.37000,-0.37000,9.3600e+01,9.900e+00,-9.900e+00,0.008950,4.040000e-04,-7.500000e-04,0.92,3.300e-01,-9.000e-02,0.0583,,,1053.0,,,11.290000,2.600000,-2.600000,5957.00,154.00,-187.00,296.232820,42.472790,14.758
7347,5706592,K06618.01,CANDIDATE,CANDIDATE,8.604085800,1.7640000e-04,-1.7640000e-04,138.1630000,1.540000e-02,-1.540000e-02,3.01000,1.10000,-1.10000,8.7600e+01,4.020e+01,-4.020e+01,0.008743,3.856000e-03,-1.960000e-03,0.94,3.000e-01,-9.000e-02,0.0836,,,947.0,,,20.100000,10.000000,-10.000000,6250.00,164.00,-196.00,292.170290,40.907162,15.173
7352,8364232,K07882.01,CANDIDATE,CANDIDATE,65.415183000,1.2680000e-03,-1.2680000e-03,140.2325000,1.640000e-02,-1.640000e-02,4.22400,0.56100,-0.56100,4.1710e+02,5.670e+01,-5.670e+01,0.018514,1.118000e-03,-2.063000e-03,1.31,8.000e-02,-1.200e-01,0.2732,,,295.0,,,111.900000,35.500000,-35.500000,4348.00,130.00,-130.00,291.312810,44.381920,15.559
7353,6670742,K06753.01,CANDIDATE,CANDIDATE,72.281980000,1.1880000e-03,-1.1880000e-03,156.7530000,1.630000e-02,-1.630000e-02,2.47800,0.74800,-0.74800,1.2650e+03,3.760e+02,-3.760e+02,0.033111,5.766000e-03,-5.087000e-03,13.11,1.980e+00,-4.570e+00,0.4318,,,984.0,,,224.000000,111.000000,-111.000000,7694.00,221.00,-315.00,284.332610,42.127090,9.277
7358,6697976,K06759.01,CANDIDATE,CANDIDATE,371.709657090,,,163.4814151,,,4.65000,,,,,,,,,,,,,,,,,,,,,,,,293.663300,42.113079,14.936
7362,7592922,K06890.01,CANDIDATE,CANDIDATE,2.158889110,1.5620000e-05,-1.5620000e-05,131.9775200,6.300000e-03,-6.300000e-03,1.79100,0.20500,-0.20500,1.0240e+02,1.240e+01,-1.240e+01,0.009185,6.590000e-04,-7.170000e-04,0.72,1.000e-01,-7.000e-02,0.0302,,,1130.0,,,9.080000,1.900000,-1.900000,5269.00,142.00,-142.00,286.330690,43.267929,15.377
7363,7602351,K06892.01,CANDIDATE,CANDIDATE,17.580602600,5.3890000e-04,-5.3890000e-04,148.6715000,2.760000e-02,-2.760000e-02,4.17000,0.60900,-0.60900,1.3880e+02,2.230e+01,-2.230e+01,0.012611,6.845000e-03,-2.051000e-03,1.87,2.900e-01,-3.500e-01,0.1352,,,816.0,,,16.220000,8.100000,-8.100000,5839.00,79.00,-79.00,290.120880,43.243610,14.989
7369,8362974,K07023.01,CANDIDATE,CANDIDATE,2.717723230,3.9650000e-05,-3.9650000e-05,133.9451000,1.370000e-02,-1.370000e-02,3.22000,0.72600,-0.72600,7.0300e+01,1.040e+01,-1.040e+01,0.007496,7.850000e-04,-5.640000e-04,0.72,3.000e-02,-7.000e-02,0.0356,,,1123.0,,,6.400000,2.700000,-2.700000,5135.00,84.00,-77.00,290.859710,44.350922,14.520
7373,9301564,K07157.01,CANDIDATE,CANDIDATE,23.983052300,9.7880000e-04,-9.7880000e-04,136.7741000,3.130000e-02,-3.130000e-02,8.77000,1.70000,-1.70000,8.3200e+01,7.500e+00,-7.500e+00,0.008278,3.000000e-04,-6.510000e-04,1.17,3.300e-01,-3.600e-01,0.1582,,,718.0,,,20.970000,1.500000,-1.500000,5696.00,169.00,-152.00,298.805570,45.759998,13.863
7375,10089123,K07283.01,CANDIDATE,CANDIDATE,134.413808000,4.7970000e-03,-4.7970000e-03,227.9768000,2.700000e-02,-2.700000e-02,13.90700,0.85400,-0.85400,2.0610e+02,2.000e+01,-2.000e+01,0.013076,8.540000e-04,-7.190000e-04,1.69,8.600e-01,-2.300e-01,0.5468,,,391.0,,,73.500000,12.500000,-12.500000,6013.00,162.00,-252.00,296.898280,47.081059,14.262
7380,8555967,K07894.01,CANDIDATE,CANDIDATE,347.976110000,1.2680000e-02,-1.2680000e-02,169.4330000,3.050000e-02,-3.050000e-02,16.77000,1.10000,-1.10000,3.4130e+02,3.490e+01,-3.490e+01,0.016926,1.239000e-03,-7.970000e-04,1.62,4.900e-01,-1.500e-01,0.9577,,,253.0,,,160.900000,52.500000,-52.500000,5995.00,163.00,-181.00,290.303100,44.678089,14.648
7385,3547760,K04535.02,CANDIDATE,CANDIDATE,5.789019360,7.8960000e-05,-7.8960000e-05,136.9845000,1.140000e-02,-1.140000e-02,3.10200,0.32200,-0.32200,1.1030e+02,1.500e+01,-1.500e+01,0.009509,8.450000e-04,-6.310000e-04,0.78,1.700e-01,-8.000e-02,0.0565,,,849.0,,,14.160000,4.600000,-4.600000,5289.00,173.00,-142.00,292.252840,38.608990,14.791
7387,11290515,K04716.02,CANDIDATE,CANDIDATE,12.267083060,,,141.2841427,,,2.70000,,,,,,,,,,,,,,,,,,,,,,,,288.344880,49.021938,12.322
7389,6767227,K04871.02,CANDIDATE,CANDIDATE,5.522479000,6.6320000e-05,-6.6320000e-05,133.1184000,1.110000e-02,-1.110000e-02,2.66600,0.27800,-0.27800,3.3100e+01,4.700e+00,-4.700e+00,0.005574,1.840000e-04,-6.770000e-04,0.76,3.500e-01,-1.300e-01,0.0624,,,1288.0,,,12.020000,5.600000,-5.600000,6532.00,159.00,-201.00,288.529020,42.276260,13.050
7391,3854496,K06368.01,CANDIDATE,CANDIDATE,9.458805400,1.6450000e-04,-1.6450000e-04,136.8156000,1.490000e-02,-1.490000e-02,3.66000,0.38900,-0.38900,2.7000e+02,3.600e+01,-3.600e+01,0.015270,8.160000e-04,-1.567000e-03,1.78,4.900e-01,-2.100e-01,0.0910,,,943.0,,,18.720000,9.000000,-9.000000,6247.00,174.00,-239.00,292.564210,38.931129,15.812
7395,3972432,K06375.01,CANDIDATE,CANDIDATE,2.908051470,5.2320000e-05,-5.2320000e-05,134.3193000,1.440000e-02,-1.440000e-02,2.81200,0.59100,-0.59100,1.0310e+02,1.600e+01,-1.600e+01,0.010170,4.029000e-03,-1.267000e-03,0.97,2.800e-01,-8.000e-02,0.0394,,,1220.0,,,5.230000,2.500000,-2.500000,5889.00,142.00,-177.00,295.896510,39.076359,14.557
7405,5860347,K06631.01,CANDIDATE,CANDIDATE,2.562712320,2.5040000e-05,-2.5040000e-05,131.6966500,8.280000e-03,-8.280000e-03,2.16300,0.44400,-0.44400,2.9400e+01,5.200e+00,-5.200e+00,0.004923,5.260000e-04,-4.490000e-04,0.48,5.000e-02,-4.000e-02,0.0344,,,1171.0,,,8.560000,3.400000,-3.400000,5190.00,85.00,-77.00,285.952180,41.144390,13.273
7409,6715997,K06762.01,CANDIDATE,CANDIDATE,15.081860000,3.2590000e-04,-3.2590000e-04,141.7289000,1.920000e-02,-1.920000e-02,4.00400,0.62100,-0.62100,8.1600e+01,1.750e+01,-1.750e+01,0.008867,9.320000e-04,-9.950000e-04,0.98,3.500e-01,-1.500e-01,0.1150,,,758.0,,,20.400000,10.200000,-10.200000,5794.00,163.00,-156.00,297.835450,42.110390,14.450
7410,6768616,K06765.01,CANDIDATE,CANDIDATE,13.056090000,1.7890000e-04,-1.7890000e-04,140.7128000,1.040000e-02,-1.040000e-02,3.49800,0.33900,-0.33900,1.7080e+02,1.790e+01,-1.790e+01,0.011992,7.400000e-04,-7.420000e-04,1.30,3.900e-01,-1.600e-01,0.1078,,,814.0,,,28.700000,12.200000,-12.200000,6078.00,181.00,-200.00,289.044340,42.280022,15.154
7430,10163067,K07291.01,CANDIDATE,CANDIDATE,25.913667400,5.8820000e-04,-5.8820000e-04,131.8232000,1.950000e-02,-1.950000e-02,10.49800,0.30600,-0.30600,1.0970e+02,7.600e+00,-7.600e+00,0.013137,8.100000e-04,-3.771000e-03,3.37,6.000e-01,-1.210e+00,0.1861,,,966.0,,,4.770000,2.400000,-2.400000,6167.00,189.00,-170.00,298.900600,47.107769,12.556
7437,11241560,K07426.01,CANDIDATE,CANDIDATE,6.961973040,7.9330000e-05,-7.9330000e-05,135.5502100,8.900000e-03,-8.900000e-03,2.80600,0.26400,-0.26400,1.5130e+02,2.040e+01,-2.040e+01,0.010933,9.080000e-04,-9.370000e-04,0.97,1.000e-01,-1.000e-01,0.0656,,,778.0,,,19.070000,4.200000,-4.200000,5008.00,151.00,-151.00,290.436770,48.983452,15.352
7441,11286311,K07432.01,CANDIDATE,CANDIDATE,13.153840900,5.2670000e-04,-5.2670000e-04,143.3100000,3.070000e-02,-3.070000e-02,11.56000,1.10000,-1.10000,1.0460e+02,1.200e+01,-1.200e+01,0.009369,5.450000e-04,-7.250000e-04,1.03,3.100e-01,-1.800e-01,0.1033,,,750.0,,,8.120000,2.700000,-2.700000,5443.00,164.00,-164.00,285.636810,49.009109,15.007
7443,8043638,K00460.02,CANDIDATE,CANDIDATE,36.048479800,9.4480000e-04,-9.4480000e-04,150.0591000,2.150000e-02,-2.150000e-02,5.76300,0.83400,-0.83400,1.2760e+02,2.010e+01,-2.010e+01,0.010290,1.004000e-03,-8.420000e-04,1.24,4.300e-01,-2.100e-01,0.2096,,,566.0,,,46.200000,20.500000,-20.500000,5602.00,164.00,-152.00,296.636840,43.802792,14.743
7446,1293379,K06253.01,CANDIDATE,CANDIDATE,27.556452000,2.9280000e-03,-2.9280000e-03,132.1916000,7.860000e-02,-7.860000e-02,8.23000,1.80000,-1.80000,2.8920e+02,5.540e+01,-5.540e+01,0.015347,9.130000e-04,-2.548000e-03,1.40,5.400e-01,-1.000e-01,0.1748,,,531.0,,,25.720000,9.700000,-9.700000,5509.00,184.00,-162.00,291.113980,36.994061,15.979
7451,4076061,K06384.01,CANDIDATE,CANDIDATE,566.281760000,3.4690000e-02,-3.4690000e-02,440.2605000,3.260000e-02,-3.260000e-02,20.39000,1.50000,-1.50000,1.2000e+03,1.520e+02,-1.520e+02,0.031803,2.396000e-03,-2.171000e-03,2.79,1.070e+00,-2.200e-01,1.2853,,,203.0,,,214.500000,83.400000,-83.400000,5829.00,193.00,-175.00,296.074070,39.158192,15.992
7461,5951140,K06635.01,CANDIDATE,CANDIDATE,0.527401210,1.0160000e-05,-1.0160000e-05,131.6718000,1.460000e-02,-1.460000e-02,4.80700,0.77600,-0.77600,1.3160e+03,4.330e+02,-4.330e+02,0.033391,1.223000e-03,-3.461000e-03,1.49,1.900e-01,-1.800e-01,0.0097,,,1027.0,,,0.981000,0.108000,-0.108000,3582.00,52.00,-52.00,288.888490,41.246738,14.353
7470,6853172,K06776.01,CANDIDATE,CANDIDATE,28.655498000,1.0630000e-03,-1.0630000e-03,157.1618000,3.310000e-02,-3.310000e-02,8.58000,1.20000,-1.20000,1.7360e+02,2.200e+01,-2.200e+01,0.012090,9.230000e-04,-8.150000e-04,1.45,4.400e-01,-1.700e-01,0.1941,,,658.0,,,25.740000,7.400000,-7.400000,6268.00,174.00,-239.00,288.730290,42.334011,15.426
7473,7687365,K06904.01,CANDIDATE,CANDIDATE,26.155676700,3.3360000e-04,-3.3360000e-04,154.3522300,9.110000e-03,-9.110000e-03,1.54200,0.35700,-0.35700,2.9500e+02,7.630e+01,-7.630e+01,0.015481,2.732000e-03,-2.315000e-03,1.28,2.800e-01,-1.000e-01,0.1594,,,501.0,,,129.900000,61.000000,-61.000000,5204.00,171.00,-139.00,293.417850,43.342850,15.425
7474,7700500,K06907.01,CANDIDATE,CANDIDATE,4.606877170,8.5060000e-05,-8.5060000e-05,133.8738000,1.620000e-02,-1.620000e-02,2.29500,0.36100,-0.36100,2.5870e+02,4.370e+01,-4.370e+01,0.014650,1.169000e-03,-1.808000e-03,1.14,1.200e-01,-1.200e-01,0.0482,,,865.0,,,14.670000,6.500000,-6.500000,5110.00,194.00,-176.00,297.240390,43.397678,15.930
7482,8442795,K07040.01,CANDIDATE,CANDIDATE,502.206420000,4.7420000e-02,-4.7420000e-02,162.9131000,7.550000e-02,-7.550000e-02,9.39000,1.60000,-1.60000,4.4790e+02,8.520e+01,-8.520e+01,0.027256,4.854000e-03,-1.052300e-02,2.18,7.600e-01,-1.100e-01,1.1522,,,212.0,,,125.600000,62.700000,-62.700000,6018.00,182.00,-164.00,296.057280,44.461079,14.948
7483,9397900,K07169.01,CANDIDATE,CANDIDATE,10.511377900,4.0060000e-04,-4.0060000e-04,140.9553000,3.700000e-02,-3.700000e-02,4.74000,0.86200,-0.86200,2.9900e+01,3.800e+00,-3.800e+00,0.005070,1.680000e-04,-5.900000e-04,0.72,2.300e-01,-1.200e-01,0.0992,,,1052.0,,,16.700000,7.700000,-7.700000,6575.00,181.00,-250.00,289.041960,45.977081,12.931
7490,10264293,K07301.01,CANDIDATE,CANDIDATE,20.952560400,2.6780000e-04,-2.6780000e-04,146.3809000,1.150000e-02,-1.150000e-02,3.98600,0.35600,-0.35600,2.3290e+02,2.820e+01,-2.820e+01,0.015160,7.443000e-03,-1.945000e-03,1.19,1.100e-01,-9.000e-02,0.1364,,,495.0,,,27.900000,11.600000,-11.600000,4885.00,146.00,-131.00,287.479860,47.360161,15.645
7493,10290021,K07305.01,CANDIDATE,CANDIDATE,3.729209720,9.0680000e-05,-9.0680000e-05,131.9326000,2.100000e-02,-2.100000e-02,5.01200,0.57200,-0.57200,1.4400e+01,1.900e+00,-1.900e+00,0.003585,1.230000e-04,-4.020000e-04,0.80,3.000e-02,-2.000e-02,0.0525,,,1713.0,,,4.920000,1.600000,-1.600000,6215.00,56.00,-56.00,297.471620,47.399940,9.976
7496,11288492,K07434.01,CANDIDATE,CANDIDATE,5.704593000,4.4390000e-05,-4.4390000e-05,134.4010200,6.660000e-03,-6.660000e-03,1.14900,0.23100,-0.23100,1.2990e+02,2.270e+01,-2.270e+01,0.010452,1.460000e-03,-8.630000e-04,0.95,2.000e-01,-8.000e-02,0.0610,,,900.0,,,36.800000,15.700000,-15.700000,5523.00,149.00,-166.00,287.048430,49.028610,14.572
7498,11296724,K07437.01,CANDIDATE,CANDIDATE,1.999724400,1.9790000e-05,-1.9790000e-05,131.9304500,9.060000e-03,-9.060000e-03,1.97600,0.32200,-0.32200,8.5100e+01,1.650e+01,-1.650e+01,0.008536,1.618000e-03,-2.350000e-04,0.84,2.000e-01,-9.000e-02,0.0310,,,1385.0,,,7.280000,3.600000,-3.600000,5838.00,146.00,-175.00,291.720180,49.084541,15.512
7503,2161949,K06259.01,CANDIDATE,CANDIDATE,4.781139420,6.0370000e-05,-6.0370000e-05,131.7043000,1.110000e-02,-1.110000e-02,2.73300,0.29700,-0.29700,1.0580e+02,1.280e+01,-1.280e+01,0.009326,6.540000e-04,-7.270000e-04,1.14,3.100e-01,-2.200e-01,0.0548,,,1130.0,,,13.410000,1.000000,-1.000000,5683.00,154.00,-154.00,291.812900,37.555870,14.595
7504,2161949,K06259.02,CANDIDATE,CANDIDATE,7.188640640,7.7580000e-05,-7.7580000e-05,133.1456600,9.610000e-03,-9.610000e-03,2.36400,0.33400,-0.33400,1.3350e+02,1.750e+01,-1.750e+01,0.010693,6.810000e-04,-9.240000e-04,1.30,3.600e-01,-2.400e-01,0.0720,,,987.0,,,21.330000,7.400000,-7.400000,5683.00,154.00,-154.00,291.812900,37.555870,14.595
7511,5083138,K06511.01,CANDIDATE,CANDIDATE,27.122801000,1.0090000e-03,-1.0090000e-03,141.9673000,3.250000e-02,-3.250000e-02,5.25500,0.94400,-0.94400,2.3470e+02,3.740e+01,-3.740e+01,0.014111,9.810000e-04,-1.647000e-03,1.46,5.700e-01,-1.300e-01,0.1802,,,594.0,,,37.590000,6.600000,-6.600000,5878.00,157.00,-189.00,286.215390,40.203411,15.747
7512,5087223,K06513.01,CANDIDATE,CANDIDATE,5.622411110,3.8760000e-05,-3.8760000e-05,132.7470200,5.210000e-03,-5.210000e-03,1.18500,0.15800,-0.15800,4.6410e+02,6.590e+01,-6.590e+01,0.019835,1.723000e-03,-1.583000e-03,1.17,1.100e-01,-1.100e-01,0.0507,,,561.0,,,34.000000,10.600000,-10.600000,3894.00,70.00,-95.00,287.974550,40.255230,15.627
7514,5092799,K06516.01,CANDIDATE,CANDIDATE,11.290155900,6.1360000e-04,-6.1360000e-04,135.3964000,5.260000e-02,-5.260000e-02,10.47500,0.92400,-0.92400,1.6380e+02,2.290e+01,-2.290e+01,0.012221,2.390000e-04,-1.744000e-03,0.88,1.200e-01,-8.000e-02,0.0849,,,617.0,,,6.580000,3.200000,-3.200000,5025.00,187.00,-168.00,289.844020,40.262741,15.929
7515,5092799,K06516.02,CANDIDATE,CANDIDATE,28.247533030,,,136.0869137,,,13.20000,,,,,,,,,,,,,,,,,,,,,,,,289.844020,40.262741,15.929
